Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1157686,2020-04-27 20:41:55,4839043708100390,fraud_Kerluke PLC,misc_net,53.82,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,1a8de7597501c41309d1061cfdd85725,1367095315,40.216197,-92.144965,0,63531.0
83208,2019-02-18 18:24:36,30270432095985,fraud_Hills-Witting,shopping_net,6.92,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,a6807bf04c2ae1b4ded85289cc3a4ad2,1329589476,39.834102,-90.226774,0,62631.0
230661,2019-04-26 21:50:47,4809701904914,fraud_Jakubowski Inc,home,20.23,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,030ae4abbcd7737cd14daf472d8af99f,1335477047,32.778652,-84.850841,0,31823.0
1243796,2020-06-02 06:43:27,3592931352252641,fraud_Hills-Witting,shopping_net,9.88,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,28dd99aac622f89c30af6fdd62bf805b,1370155407,45.805099,-92.530184,0,54840.0
1213921,2020-05-23 01:17:06,3514897282719543,fraud_Deckow-O'Conner,grocery_pos,78.48,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,117576df7d6e1c62ae0432e21872298b,1369271826,43.849877,-77.834007,0,
954673,2020-01-18 19:23:58,2264937662466770,"fraud_Hahn, Bahringer and McLaughlin",personal_care,7.42,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,79836fcb6c8f926cb242b5f23326d75f,1358537038,28.68688,-98.329623,0,78008.0
1030223,2020-03-02 21:05:41,4810789809665942990,fraud_Stamm-Witting,shopping_net,3.24,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,06222792580729a2e41a1e9d9808261e,1362258341,40.062934000000006,-84.66369300000001,0,45331.0
987072,2020-02-06 16:27:36,3541160328600277,"fraud_Dare, Fritsch and Zboncak",health_fitness,10.76,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,17e06700513d87edabeecc8795d4ceb6,1360168056,39.945823,-91.062963,0,62347.0
278214,2019-05-17 23:15:05,2254799658404120,"fraud_Hauck, Dietrich and Funk",kids_pets,12.54,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,4001febeec10972d1fdc9acebbdc2071,1337296505,31.629188,-83.017779,0,31798.0
439415,2019-07-14 23:59:13,4158945090781624,"fraud_Turner, Ruecker and Parisian",misc_pos,40.32,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,8a692ca88054d3f8c4c43f6301d90c10,1342310353,39.580901,-79.889004,0,26508.0
309661,2019-05-30 05:45:07,4992346398065154184,fraud_Cummerata-Jones,gas_transport,71.55,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,48ac9e44463f9b34baacd95dc222cfbe,1338356707,40.579996,-89.212354,0,61729.0
352303,2019-06-14 15:01:14,4979422371139333,fraud_Bernier and Sons,kids_pets,16.18,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,5157c40ecc12c66d713db50d7b3beb4c,1339686074,40.810223,-100.368147,0,69039.0
18075,2019-01-11 21:17:24,3562679455732797,fraud_Hirthe-Beier,health_fitness,48.09,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,f54bbcbf74b47c43704be70061928ccd,1326316644,39.949597,-75.56089200000001,0,19382.0
897605,2019-12-26 07:28:29,4788103653396,"fraud_Schneider, Hayes and Nikolaus",food_dining,103.27,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,dbd62dc3facf288f113a8fed0407c111,1356506909,38.671793,-84.594239,0,41035.0
1220341,2020-05-25 09:35:06,4783226709001,fraud_Heidenreich PLC,grocery_pos,134.19,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,fa865b44f5e93aea2bb010e72718d7ea,1369474506,38.213089,-99.756911,0,67849.0
41950,2019-01-25 22:36:13,630424987505,fraud_Jast-McDermott,shopping_pos,7.76,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,95f1d68bfd56434c72c3a4a98a281553,1327530973,39.408064,-80.40676500000001,0,26448.0
1216682,2020-05-24 08:24:20,3508104404056005,fraud_Pfeffer LLC,grocery_net,51.67,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,2e61c023b140208a615786f0f49b86e3,1369383860,42.241256,-88.179435,0,60042.0
854950,2019-12-16 08:02:10,6593250708747804,fraud_Bogisich Inc,grocery_pos,184.87,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,ca82746c363cf9fc957f7f1c1d142af1,1355644930,27.577784,-80.43869000000001,0,32968.0
994345,2020-02-10 13:04:20,3567527758368741,fraud_Reilly LLC,home,136.22,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,a857008043652a2890b6a44833dd22d1,1360501460,31.270858,-100.894042,0,76941.0
832656,2019-12-11 15:18:45,30596478689301,fraud_Lesch Ltd,shopping_pos,7.83,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,e73b9d65f829157ee1844ccce5a889a8,1355239125,40.281859,-104.314441,0,80652.0
796668,2019-12-03 04:23:20,4158945090781624,fraud_Spinka-Welch,grocery_net,50.42,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,fce344c50653e79619fadb0e01178784,1354508600,41.015762,-79.19025,0,16240.0
264378,2019-05-11 18:10:59,30404291151692,fraud_Torp-Lemke,misc_pos,159.53,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,7d185f1ecdda874a3152b0441c4a6bbe,1336759859,42.226163,-79.500881,0,14757.0
131591,2019-03-13 17:51:25,4229733778084049,fraud_Boyer PLC,shopping_net,7.67,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,8adc6b37bd8cc49615cc3d5633f2de25,1331661085,37.004294,-85.074217,0,42629.0
1194085,2020-05-13 18:25:03,6515067575568369,fraud_Brown-Greenholt,entertainment,5.62,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,0c1a4b52acc420bd136fff65f2ef374b,1368469503,36.083775,-81.240321,0,28654.0
893193,2019-12-24 22:20:48,375848982312810,fraud_Kozey-McDermott,travel,7.87,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,0db5ce7d5dd58d917b8d0713b643cb79,1356387648,31.517599,-97.261941,0,76712.0
907347,2019-12-28 16:10:00,180068353086472,"fraud_Hermiston, Pacocha and Smith",health_fitness,90.77,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,1be26ede337c29cfd6eb14c923f4a148,1356711000,33.638942,-118.606365,0,
803781,2019-12-05 09:41:59,378904938837132,fraud_Dach-Borer,grocery_net,74.24,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,fed76fcff9b9394bc57bc3302296cfe9,1354700519,36.447393,-99.03362,0,73852.0
819826,2019-12-08 18:32:10,4997733566924489,fraud_Stoltenberg-Beatty,shopping_pos,1.69,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,9709b1ca6736c57b07644be5be8ade26,1354991530,45.464258,-93.552273,0,55398.0
774964,2019-11-28 03:07:28,3562264947797243,fraud_Huels-Nolan,gas_transport,82.72,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,1c0f1931ffa5d9b951c5900823af7fc4,1354072048,37.242904,-84.703762,0,42516.0
196672,2019-04-11 16:23:01,4488941175228467,fraud_Hirthe-Beier,health_fitness,13.14,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,843f14647a06822e49788f28979eb539,1334161381,29.48887,-80.785723,0,
1215712,2020-05-23 23:59:14,2720433095629877,fraud_Kuhic Inc,grocery_pos,95.33,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,866e11a04d49f692be28e98233604179,1369353554,44.998698,-69.5448,0,4942.0
646882,2019-10-02 13:23:38,30518206766474,fraud_Bernier and Sons,kids_pets,5.29,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,1714d844ec5370e1c478703bdfdfdec2,1349184218,37.019652,-89.80743199999999,0,63735.0
105837,2019-03-02 16:21:45,3587960728692500,"fraud_Turner, Ruecker and Parisian",misc_pos,294.56,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,fe40358411f069c4ed56ba569d0f752d,1330705305,42.893755,-95.254727,0,51033.0
273750,2019-05-15 14:42:31,6593250708747804,"fraud_Bahringer, Schoen and Corkery",shopping_pos,58.64,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,26762a809f57b27256c0d1cd27ca1a6d,1337092951,27.00435,-80.23568399999999,0,34997.0
134397,2019-03-15 06:03:29,4220495028289516646,"fraud_Reinger, Weissnat and Strosin",food_dining,48.53,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,d7e527495a9214dcfe4876bc7e696f57,1331791409,33.270533,-117.147317,0,92003.0
604136,2019-09-14 04:41:01,6593250708747804,fraud_Herzog Ltd,misc_pos,78.08,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,d68d99fda53488d8fc1c00a42727d25e,1347597661,27.491185,-80.98777700000001,0,34972.0
302697,2019-05-27 08:36:52,5559857416065248,"fraud_Gottlieb, Considine and Schultz",shopping_net,66.98,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,c5c12028cd02938c3fdccac530117880,1338107812,41.707448,-123.432542,0,96039.0
419332,2019-07-07 21:51:10,639023984367,fraud_Hermann and Sons,shopping_pos,1.99,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,7924a9366aa06a701eb5467ecbb78095,1341697870,45.382792,-75.562515,0,
336652,2019-06-08 21:52:14,344709867813900,"fraud_Heathcote, Yost and Kertzmann",shopping_net,70.16,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,c3a644087ee66be1d955ac5859a95206,1339192334,27.697839,-82.047296,0,
1051550,2020-03-12 04:21:07,4467456915153312231,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,7.93,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,f5e2f2680b1f5120f2ce58c59d768207,1363062067,28.42183,-83.275624,0,
1106413,2020-04-05 17:08:24,6011652924285713,fraud_Connelly PLC,food_dining,1.98,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,24630432a80a70bcde7356689bc95d9d,1365181704,38.916732,-92.685165,0,65233.0
745375,2019-11-15 07:24:25,2720012583106919,fraud_Cummerata-Jones,gas_transport,80.08,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,cf04c0e7f15ef04a92a94e900da6b451,1352964265,43.747922,-102.626143,0,57780.0
465907,2019-07-24 16:05:59,379897244598068,fraud_Botsford PLC,home,5.81,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,b1d4d2c9836cfe45af6fbade008c85f2,1343145959,38.83534,-85.020834,0,47011.0
862759,2019-12-18 03:50:42,3513618443244549,"fraud_Weimann, Kuhic and Beahan",shopping_pos,2.37,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,bc5a9143247711ce70967cd73770f66f,1355802642,43.981897,-98.149192,0,57359.0
933408,2020-01-06 00:07:14,4906628655840914250,fraud_Bednar Group,misc_net,5.27,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,c6e94e5bb7a6dca4122d9f578a6bbff3,1357430834,24.808581,-81.004828,0,33050.0
868437,2019-12-19 19:15:40,38199021865320,fraud_Daugherty LLC,kids_pets,50.9,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,4c313053418c4c5cc9a89ecad186581d,1355944540,42.945283,-72.58688000000001,0,5362.0
1230124,2020-05-28 16:57:18,2610529083834453,fraud_Dare-Marvin,entertainment,63.94,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,fe4de18ac83e152f626439c10350b131,1369760238,35.820036,-86.93128100000001,0,37064.0
116306,2019-03-06 23:45:57,4561368699336875,fraud_Jast-McDermott,shopping_pos,3.3,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,d824e74c1c3b5f24fa533deca3b5d271,1331077557,35.066793,-82.134873,0,29349.0
920573,2019-12-30 19:24:57,30561214688470,"fraud_Fadel, Mertz and Rippin",entertainment,33.14,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,c54fe72985ffe2f9635b352568284f81,1356895497,40.456474,-75.080688,0,18947.0
67144,2019-02-09 18:44:29,373213026644490,"fraud_Reinger, Weissnat and Strosin",food_dining,57.51,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,252eb999294eb67d89d9df1794bf02f6,1328813069,32.316807,-116.366845,0,
852383,2019-12-15 21:21:46,3518669219150142,"fraud_Boehm, Predovic and Reinger",misc_pos,1.17,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,d006fc90afec047acd63cdf1a3ff293a,1355606506,38.376933,-83.566525,0,41093.0
451719,2019-07-20 00:29:07,571365235126,fraud_Bartoletti-Wunsch,gas_transport,89.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,494bac1dc33b306f483b8a56fb87547b,1342744147,44.362568,-86.26984300000001,0,49675.0
1211161,2020-05-21 14:19:47,4277232699798846,fraud_Powlowski-Weimann,food_dining,145.99,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,0735c852bb135e3befce7e189706cf75,1369145987,46.1323,-103.031201,0,58649.0
1085523,2020-03-27 07:47:19,573860193545,"fraud_Streich, Hansen and Veum",gas_transport,49.26,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,df2a068ddc5ab2da336bdcdfa568d0e8,1364370439,41.176118,-88.27474000000001,0,60424.0
1203747,2020-05-18 10:42:50,370818583810103,"fraud_Mosciski, Gislason and Mertz",grocery_pos,68.77,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,c1d4de57aa7b8c32a6595d33f6f9dda9,1368873770,39.626573,-79.397584,0,21531.0
9060,2019-01-06 18:00:08,3500165543009955,fraud_Gerhold LLC,home,34.64,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,1983-09-02,26d6cc3415f10680085fb789a8e39224,1325872808,43.241833,-82.561275,0,48450.0
1175225,2020-05-05 12:42:06,4651007077623147,fraud_Boyer-Haley,travel,2.95,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,a09dd01e97ba117cd07ffbac37fe98d4,1367757726,47.307806,-121.272105,0,
1052961,2020-03-12 23:11:28,343472729187663,fraud_Pagac LLC,shopping_pos,487.97,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,8c9a4646f0ba06e470902e6fb121a716,1363129888,44.500489,-71.429899,0,3583.0
417286,2019-07-07 11:53:22,4239552724014407,fraud_O'Keefe-Hudson,grocery_pos,96.34,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,6bc9275a36dfd27f9392b44b7e91da08,1341662002,40.781163,-84.884353,0,46733.0
260323,2019-05-09 21:02:49,3556613125071656,fraud_Brown-Greenholt,entertainment,55.61,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,faef9cfbcc3bc603340530b33672ed4d,1336597369,29.21439,-96.261484,0,77437.0
584609,2019-09-05 02:29:26,4390966588600992777,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1.86,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,d11f835b8b419718f74d2b69c6d5015d,1346812166,35.478794,-98.399905,0,73047.0
81428,2019-02-17 23:03:01,2475085306462014,fraud_Corwin-Romaguera,travel,499.19,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,0a672b011d46ba27df33290eac0a1ef0,1329519781,43.282548,-94.321323,0,50559.0
1175359,2020-05-05 13:27:12,630425673344,fraud_Kilback and Sons,entertainment,164.75,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,fcb066e9b4f31521b7080de77abae45c,1367760432,37.984205,-79.041953,0,24477.0
39680,2019-01-24 05:07:50,371985236239474,fraud_Kihn Inc,shopping_pos,10.41,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,1701dbca5aa2b7a88f08ab4d049a17c6,1327381670,43.046677,-75.11595799999999,0,13340.0
320733,2019-06-02 21:23:15,3541160328600277,fraud_Fadel Inc,health_fitness,20.58,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,536b0c74b929889b13c62d30440938b9,1338672195,39.779274,-89.902648,0,62670.0
309293,2019-05-30 00:49:00,376656886990758,fraud_Deckow-O'Conner,grocery_pos,29.55,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,28aa94e558fe50484bbe32cac7a253cf,1338338940,31.802749,-93.416292,0,71450.0
319155,2019-06-02 13:40:59,180056173248083,fraud_Hickle Group,shopping_pos,8.69,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,a78b5f4d604fd8b472d36ebf854f7411,1338644459,43.054043,-85.567349,0,49306.0
918673,2019-12-30 13:02:22,2285066385084291,"fraud_Metz, Russel and Metz",kids_pets,78.67,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,729df4223bc6016184d043c837d59543,1356872542,31.062296000000003,-88.99117199999999,0,39425.0
1040990,2020-03-08 03:06:41,4908846471916297,fraud_Harber Inc,gas_transport,58.17,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,498ae61601186ce3d2c036488c3b365f,1362712001,31.995693,-97.91486,0,76649.0
107973,2019-03-03 11:07:42,630451534402,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,100.72,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,a004a78e9641a5b02716d97df61af7bc,1330772862,46.983181,-86.170578,0,
833815,2019-12-11 22:07:40,6506116513503136,fraud_Ullrich Ltd,kids_pets,68.98,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,9bf919cc7dddf565868b10eeda43580a,1355263660,31.751338,-95.132342,0,75785.0
315477,2019-06-01 13:40:56,3500969075198072,fraud_Eichmann-Russel,misc_pos,37.72,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,b003a34fe1701e77f4cf3b4036081511,1338558056,47.935605,-117.639286,0,99034.0
170241,2019-03-31 01:01:25,4503101193493052864,fraud_Smitham-Schiller,grocery_net,90.45,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,92aad4b8cb45cf1731262d2669deff5d,1333155685,27.745332,-82.21200999999999,0,33579.0
1244076,2020-06-02 08:45:23,4736845434667908128,"fraud_Bins, Balistreri and Beatty",shopping_pos,49.79,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,152504c5c6ae00e9bad44fbb2e8fe9d9,1370162723,45.647171,-72.76387700000001,0,
160100,2019-03-25 21:02:53,6011724471098086,"fraud_Bahringer, Osinski and Block",food_dining,28.18,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,3bd2a781d313e15839c84f5f2ec30c58,1332709373,47.17654,-118.399835,0,99169.0
184739,2019-04-06 14:42:19,372509258176510,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,10.45,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,535a00f30fa9d39f516a6d46c513a4f5,1333723339,42.222657,-83.222841,0,48180.0
283716,2019-05-19 22:32:10,2235613922823698,fraud_Schoen Ltd,kids_pets,36.08,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,b56160da82e59aec2cae1562759b37ae,1337466730,42.19867,-105.554641,0,82058.0
785377,2019-12-01 07:43:45,4440581794652,fraud_Botsford Ltd,shopping_pos,2.21,Karen,Cooper,F,425 Caleb Point Apt. 050,San Diego,CA,92128,33.0067,-117.069,1241364,"Pharmacist, hospital",1960-03-01,77745fb68e1b91bd73ee0b3b2d1b0961,1354347825,33.308131,-117.224461,0,92003.0
411993,2019-07-05 21:20:20,375248307838179,fraud_Ratke and Sons,health_fitness,10.36,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,3c24d12c5f67c53c60c2ec4cd0ab3186,1341523220,39.109541,-80.81676999999999,0,26325.0
969560,2020-01-27 00:18:06,373905417449658,fraud_Kunze Inc,grocery_pos,214.46,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,e4b86a9e2728ceae10f859d4fb20fc71,1359245886,32.775011,-98.418402,0,76484.0
207918,2019-04-15 23:03:36,3518669219150142,fraud_McDermott-Rice,misc_pos,4.83,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,945de22cb3f9cfbf0e21df0e617dd52f,1334531016,38.650715000000005,-83.291085,0,41179.0
568202,2019-08-30 01:20:18,4777065439639721,fraud_Williamson LLC,misc_pos,33.9,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,d0712b690eeda279fe6e9925e8f5b50e,1346289618,40.876633,-75.462049,0,18058.0
1234451,2020-05-30 14:07:59,676326610042,"fraud_Lakin, Ferry and Beatty",food_dining,92.14,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,b8127338902a5ddec4f0a504b7919266,1369922879,41.961471,-82.762411,0,
99052,2019-02-27 20:28:52,4981132848794,"fraud_Prosacco, Kreiger and Kovacek",home,2.64,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,64661d6cd907a995fb872148b08cc4f7,1330374532,40.887137,-81.730151,0,44645.0
1217698,2020-05-24 15:32:56,4874006077381178,fraud_Gerhold LLC,home,26.76,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,c698591874b0f6f22381896525ba6f65,1369409576,41.283371,-90.71239,0,61279.0
1261258,2020-06-08 16:05:19,30238755902988,fraud_Jakubowski Inc,home,19.37,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,ec7b4506a3e20742668b8baa397d9799,1370707519,31.549508000000003,-96.817971,0,76664.0
1100481,2020-04-02 18:20:45,30118423745458,fraud_Breitenberg LLC,travel,1.98,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,bce6459e5b2bf14e212369c63a6943e9,1364926845,39.872298,-73.445398,0,
